"","municip_number","location_number","latlon","sea_temperature","sitting_lice","moving_lice","adult_females","year","month","date","prod_area_id","prod_area_name"
"238","1820",10960,"(-999.0,-999.0)",11.14,NA,0.1,0,2005,10,1,8,"Helgeland - Bodø"
"239","1820",10960,"(-999.0,-999.0)",12.14,NA,0,0,2005,10,1,8,"Helgeland - Bodø"
"240","1820",10960,"(-999.0,-999.0)",9.83,NA,0,0,2005,11,1,8,"Helgeland - Bodø"
"241","1820",10960,"(-999.0,-999.0)",9.93,NA,0,0,2005,11,1,8,"Helgeland - Bodø"
"242","1820",10960,"(-999.0,-999.0)",8.56,NA,0.1,0.05,2005,12,1,8,"Helgeland - Bodø"
"243","1820",10960,"(-999.0,-999.0)",8.56,NA,0.1,0.1,2005,12,1,8,"Helgeland - Bodø"
"244","1820",10960,"(-999.0,-999.0)",6.7,NA,0.05,0.05,2006,1,1,8,"Helgeland - Bodø"
"245","1820",10960,"(-999.0,-999.0)",6.69,NA,0.1,0,2006,1,1,8,"Helgeland - Bodø"
"246","1820",10960,"(-999.0,-999.0)",6.02,NA,0.2,0.05,2006,2,1,8,"Helgeland - Bodø"
"247","1820",10960,"(-999.0,-999.0)",6.39,NA,0,0,2006,2,1,8,"Helgeland - Bodø"
"248","1820",10960,"(-999.0,-999.0)",4.51,NA,0.5,0.38,2006,3,1,8,"Helgeland - Bodø"
"249","1820",10960,"(-999.0,-999.0)",4.7,NA,0,0,2006,4,1,8,"Helgeland - Bodø"
"250","1820",10960,"(-999.0,-999.0)",8.52,NA,0,0,2006,6,1,8,"Helgeland - Bodø"
"251","1820",10960,"(-999.0,-999.0)",9.79,NA,0.05,0.05,2006,7,1,8,"Helgeland - Bodø"
"252","1820",10960,"(-999.0,-999.0)",12.46,NA,0,0,2006,8,1,8,"Helgeland - Bodø"
"253","1820",10960,"(-999.0,-999.0)",13.72,NA,4.25,0.55,2006,9,1,8,"Helgeland - Bodø"
"254","1820",10960,"(-999.0,-999.0)",12.27,NA,0.1,0,2006,10,1,8,"Helgeland - Bodø"
"255","1820",10960,"(-999.0,-999.0)",11,NA,0,0,2006,11,1,8,"Helgeland - Bodø"
"256","1820",10960,"(-999.0,-999.0)",8.41,NA,6.8,0.15,2006,12,1,8,"Helgeland - Bodø"
"257","1820",10960,"(-999.0,-999.0)",7.06,NA,0.05,0.05,2007,1,1,8,"Helgeland - Bodø"
"258","1820",10960,"(-999.0,-999.0)",6.09,NA,0.1,0.1,2007,2,1,8,"Helgeland - Bodø"
"259","1820",10960,"(-999.0,-999.0)",5.29,NA,0,0,2007,3,1,8,"Helgeland - Bodø"
"260","1820",10960,"(-999.0,-999.0)",9.64,NA,0,0,2007,11,1,8,"Helgeland - Bodø"
"261","1820",10960,"(-999.0,-999.0)",7.87,NA,0,0,2007,12,1,8,"Helgeland - Bodø"
"262","1820",10960,"(-999.0,-999.0)",6.23,NA,0.05,0,2008,1,1,8,"Helgeland - Bodø"
"263","1820",10960,"(-999.0,-999.0)",5.41,NA,0.1,0,2008,2,1,8,"Helgeland - Bodø"
"264","1820",10960,"(-999.0,-999.0)",4.66,NA,0,0.05,2008,3,1,8,"Helgeland - Bodø"
"265","1820",10960,"(-999.0,-999.0)",4.82,NA,0.2,0.15,2008,4,1,8,"Helgeland - Bodø"
"266","1820",10960,"(-999.0,-999.0)",5.44,NA,0.4,0.05,2008,5,1,8,"Helgeland - Bodø"
"267","1820",10960,"(-999.0,-999.0)",7.53,NA,0.25,0.05,2008,6,1,8,"Helgeland - Bodø"
"268","1820",10960,"(-999.0,-999.0)",9.8,NA,0.36,0.05,2008,7,1,8,"Helgeland - Bodø"
"269","1820",10960,"(-999.0,-999.0)",11.45,NA,0.6,0.2,2008,8,1,8,"Helgeland - Bodø"
"270","1820",10960,"(-999.0,-999.0)",12.51,NA,2.05,0.2,2008,9,1,8,"Helgeland - Bodø"
"271","1820",10960,"(-999.0,-999.0)",11.79,NA,0.6,0.6,2008,10,1,8,"Helgeland - Bodø"
"272","1820",10960,"(-999.0,-999.0)",10.2,NA,0,0,2008,11,1,8,"Helgeland - Bodø"
"273","1820",10960,"(-999.0,-999.0)",8.74,NA,0,0.55,2008,12,1,8,"Helgeland - Bodø"
"274","1820",10960,"(-999.0,-999.0)",7.29,NA,0.6,0.5,2009,1,1,8,"Helgeland - Bodø"
"275","1820",10960,"(-999.0,-999.0)",5.3,NA,0.1,0,2009,2,1,8,"Helgeland - Bodø"
"276","1820",10960,"(-999.0,-999.0)",5.5,NA,0,0,2009,4,1,8,"Helgeland - Bodø"
"277","1820",10960,"(-999.0,-999.0)",8.42,NA,0.1,0,2009,6,1,8,"Helgeland - Bodø"
"278","1820",10960,"(-999.0,-999.0)",9.86,NA,0.2,0,2009,7,1,8,"Helgeland - Bodø"
"279","1820",10960,"(-999.0,-999.0)",10.06,NA,0.25,0,2009,8,1,8,"Helgeland - Bodø"
"280","1820",10960,"(-999.0,-999.0)",13.31,NA,0.05,0,2009,9,1,8,"Helgeland - Bodø"
"281","1820",10960,"(-999.0,-999.0)",12.86,NA,0.1,0,2009,10,1,8,"Helgeland - Bodø"
"282","1820",10960,"(-999.0,-999.0)",10.88,NA,0.28,0.09,2009,11,1,8,"Helgeland - Bodø"
"283","1820",10960,"(-999.0,-999.0)",9.13,NA,0.48,0.48,2009,12,1,8,"Helgeland - Bodø"
"284","1820",10960,"(-999.0,-999.0)",6.81,NA,0.1,0.1,2010,1,1,8,"Helgeland - Bodø"
"285","1820",10960,"(-999.0,-999.0)",5.13,NA,0.04,0,2010,2,1,8,"Helgeland - Bodø"
"286","1820",10960,"(-999.0,-999.0)",5.17,NA,0.17,0.21,2010,3,1,8,"Helgeland - Bodø"
"287","1820",10960,"(-999.0,-999.0)",4.76,NA,0.62,0.28,2010,4,1,8,"Helgeland - Bodø"
"288","1820",10960,"(-999.0,-999.0)",4.89,NA,0.03,0,2010,5,1,8,"Helgeland - Bodø"
"289","1820",10960,"(-999.0,-999.0)",6.02,NA,0,0,2010,6,1,8,"Helgeland - Bodø"
"290","1820",10960,"(-999.0,-999.0)",8.07,NA,0.2,0,2010,7,1,8,"Helgeland - Bodø"
"291","1820",10960,"(-999.0,-999.0)",9.74,NA,0.25,0.25,2010,8,1,8,"Helgeland - Bodø"
"292","1820",10960,"(-999.0,-999.0)",11.31,NA,0.68,0.2,2010,9,1,8,"Helgeland - Bodø"
"293","1820",10960,"(-999.0,-999.0)",11.66,NA,1.5,0.45,2010,10,1,8,"Helgeland - Bodø"
"294","1820",10960,"(-999.0,-999.0)",10.04,NA,1.33,1.13,2010,11,1,8,"Helgeland - Bodø"
"295","1820",10960,"(-999.0,-999.0)",7.93,NA,0.35,0.25,2010,12,1,8,"Helgeland - Bodø"
"296","1820",10960,"(-999.0,-999.0)",6,NA,0.57,0,2011,1,1,8,"Helgeland - Bodø"
"297","1820",10960,"(-999.0,-999.0)",4.69,NA,0.27,0.13,2011,2,1,8,"Helgeland - Bodø"
"298","1820",10960,"(-999.0,-999.0)",3.28,NA,0,0,2011,3,1,8,"Helgeland - Bodø"
"299","1834",10963,"(-999.0,-999.0)",5.7,NA,0.6,0.4,2005,2,1,8,"Helgeland - Bodø"
"300","1834",10963,"(-999.0,-999.0)",4.7,NA,2,2,2005,3,1,8,"Helgeland - Bodø"
"301","1834",10963,"(-999.0,-999.0)",5,NA,0,0,2006,5,1,8,"Helgeland - Bodø"
"302","1834",10963,"(-999.0,-999.0)",6.42,NA,0,0,2006,6,1,8,"Helgeland - Bodø"
"303","1834",10963,"(-999.0,-999.0)",8,NA,0,0,2006,7,1,8,"Helgeland - Bodø"
"304","1834",10963,"(-999.0,-999.0)",12,NA,0,0,2006,8,1,8,"Helgeland - Bodø"
"305","1834",10963,"(-999.0,-999.0)",13,NA,0,0,2006,9,1,8,"Helgeland - Bodø"
"306","1834",10963,"(-999.0,-999.0)",12.5,NA,0,0,2006,10,1,8,"Helgeland - Bodø"
"307","1834",10963,"(-999.0,-999.0)",10.81,NA,2,NA,2006,11,1,8,"Helgeland - Bodø"
"308","1834",10963,"(-999.0,-999.0)",8.3,NA,0,0,2006,12,1,8,"Helgeland - Bodø"
"309","1834",10963,"(-999.0,-999.0)",7,NA,3.5,0.4,2007,1,1,8,"Helgeland - Bodø"
"310","1834",10963,"(-999.0,-999.0)",6.68,NA,0.4,0.4,2007,2,1,8,"Helgeland - Bodø"
"311","1834",10963,"(-999.0,-999.0)",5,NA,0.8,0,2007,3,1,8,"Helgeland - Bodø"
"312","1834",10963,"(-999.0,-999.0)",5.06,NA,0.4,0.2,2007,4,1,8,"Helgeland - Bodø"
"313","1834",10963,"(-999.0,-999.0)",6,NA,0.6,0,2007,5,1,8,"Helgeland - Bodø"
"314","1834",10963,"(-999.0,-999.0)",6.5,NA,0,0,2007,9,1,8,"Helgeland - Bodø"
"315","1834",10963,"(-999.0,-999.0)",11.16,NA,0.4,0,2007,10,1,8,"Helgeland - Bodø"
"316","1834",10963,"(-999.0,-999.0)",11,NA,1,1.2,2007,11,1,8,"Helgeland - Bodø"
"317","1834",10963,"(-999.0,-999.0)",10,NA,0.2,0,2007,12,1,8,"Helgeland - Bodø"
"318","1834",10963,"(-999.0,-999.0)",7,NA,0.2,0,2008,1,1,8,"Helgeland - Bodø"
"319","1834",10963,"(-999.0,-999.0)",4.68,NA,1.8,0.67,2008,2,1,8,"Helgeland - Bodø"
"320","1834",10963,"(-999.0,-999.0)",4,NA,0.8,0.2,2008,3,1,8,"Helgeland - Bodø"
"321","1834",10963,"(-999.0,-999.0)",5,NA,0.6,0.4,2008,4,1,8,"Helgeland - Bodø"
"322","1834",10963,"(-999.0,-999.0)",4.5,NA,0,0,2008,5,1,8,"Helgeland - Bodø"
"323","1834",10963,"(-999.0,-999.0)",6,NA,1,1.5,2008,6,1,8,"Helgeland - Bodø"
"324","1834",10963,"(-999.0,-999.0)",8.2,NA,0.2,0.2,2008,7,1,8,"Helgeland - Bodø"
"325","1834",10963,"(-999.0,-999.0)",10.5,NA,1,1,2008,8,1,8,"Helgeland - Bodø"
"326","1834",10963,"(-999.0,-999.0)",12,NA,0,0,2008,9,1,8,"Helgeland - Bodø"
"327","1834",10963,"(-999.0,-999.0)",10.13,NA,1,0.6,2008,10,1,8,"Helgeland - Bodø"
"328","1834",10963,"(-999.0,-999.0)",10.46,NA,2.2,0.4,2008,11,1,8,"Helgeland - Bodø"
"329","1834",10963,"(-999.0,-999.0)",10,NA,9.33,2.07,2008,12,1,8,"Helgeland - Bodø"
"330","1834",10963,"(-999.0,-999.0)",6.31,NA,0,0.4,2009,1,1,8,"Helgeland - Bodø"
"331","1834",10963,"(-999.0,-999.0)",6.5,NA,0,0.2,2009,2,1,8,"Helgeland - Bodø"
"332","1834",10963,"(-999.0,-999.0)",5,NA,0,0,2009,3,1,8,"Helgeland - Bodø"
"333","1834",10963,"(-999.0,-999.0)",5,NA,0,0,2009,4,1,8,"Helgeland - Bodø"
"334","1834",10963,"(-999.0,-999.0)",5.43,NA,0,0,2009,5,1,8,"Helgeland - Bodø"
"335","1834",10963,"(-999.0,-999.0)",6,NA,0.45,0.05,2010,10,1,8,"Helgeland - Bodø"
"336","1834",10963,"(-999.0,-999.0)",11.47,NA,15.4,1.2,2010,11,1,8,"Helgeland - Bodø"
"337","1834",10963,"(-999.0,-999.0)",7.26,NA,17.7,4.35,2010,12,1,8,"Helgeland - Bodø"
"338","1834",10963,"(-999.0,-999.0)",5.76,NA,0.35,0.48,2011,1,1,8,"Helgeland - Bodø"
"339","1834",10963,"(-999.0,-999.0)",NA,NA,NA,NA,2011,2,1,8,"Helgeland - Bodø"
"340","1834",10963,"(-999.0,-999.0)",NA,NA,NA,NA,2011,3,1,8,"Helgeland - Bodø"
"341","1834",10963,"(-999.0,-999.0)",3.03,NA,0.6,0.43,2011,4,1,8,"Helgeland - Bodø"
"342","1834",10963,"(-999.0,-999.0)",4.06,NA,0.6,0.45,2011,5,1,8,"Helgeland - Bodø"
"343","1834",10963,"(-999.0,-999.0)",6.4,NA,0.15,0.05,2011,6,1,8,"Helgeland - Bodø"
"344","1834",10964,"(-999.0,-999.0)",6.2,NA,0.4,0.6,2005,2,1,8,"Helgeland - Bodø"
"345","1834",10964,"(-999.0,-999.0)",4.8,NA,0.8,0,2005,3,1,8,"Helgeland - Bodø"
"346","1834",10964,"(-999.0,-999.0)",4.11,NA,1.5,2,2005,4,1,8,"Helgeland - Bodø"
"347","1834",10964,"(-999.0,-999.0)",NA,NA,NA,NA,2005,5,1,8,"Helgeland - Bodø"
"348","1834",10964,"(-999.0,-999.0)",9.76,NA,0,0,2005,11,1,8,"Helgeland - Bodø"
"349","1834",10964,"(-999.0,-999.0)",7.13,NA,0,0,2005,12,1,8,"Helgeland - Bodø"
"350","1834",10964,"(-999.0,-999.0)",6,NA,0,0,2006,1,1,8,"Helgeland - Bodø"
"351","1834",10964,"(-999.0,-999.0)",6,NA,0,0,2006,2,1,8,"Helgeland - Bodø"
"352","1834",10964,"(-999.0,-999.0)",5,NA,0,0,2006,3,1,8,"Helgeland - Bodø"
"353","1834",10964,"(-999.0,-999.0)",4,NA,0,0,2006,4,1,8,"Helgeland - Bodø"
"354","1834",10964,"(-999.0,-999.0)",4.48,NA,0,0,2006,5,1,8,"Helgeland - Bodø"
"355","1834",10964,"(-999.0,-999.0)",6.61,NA,0,0,2006,6,1,8,"Helgeland - Bodø"
"356","1834",10964,"(-999.0,-999.0)",7,NA,0,0,2006,7,1,8,"Helgeland - Bodø"
"357","1834",10964,"(-999.0,-999.0)",12,NA,0,0,2006,8,1,8,"Helgeland - Bodø"
"358","1834",10964,"(-999.0,-999.0)",13,NA,0,0,2006,9,1,8,"Helgeland - Bodø"
"359","1834",10964,"(-999.0,-999.0)",12.27,NA,0,0,2006,10,1,8,"Helgeland - Bodø"
"360","1834",10964,"(-999.0,-999.0)",10.42,NA,0,0,2006,11,1,8,"Helgeland - Bodø"
"361","1834",10964,"(-999.0,-999.0)",9,NA,0,0,2006,12,1,8,"Helgeland - Bodø"
"362","1834",10964,"(-999.0,-999.0)",7,NA,0.8,0,2007,1,1,8,"Helgeland - Bodø"
"363","1834",10964,"(-999.0,-999.0)",5.77,NA,1,0,2007,2,1,8,"Helgeland - Bodø"
"364","1834",10964,"(-999.0,-999.0)",4.61,NA,0.4,0,2007,3,1,8,"Helgeland - Bodø"
"365","1834",10964,"(-999.0,-999.0)",5.1,NA,0.4,0,2007,4,1,8,"Helgeland - Bodø"
"366","1834",10964,"(-999.0,-999.0)",6.05,NA,1,0.88,2007,5,1,8,"Helgeland - Bodø"
"367","1834",10964,"(-999.0,-999.0)",6.89,NA,5,0,2007,6,1,8,"Helgeland - Bodø"
"368","1834",10964,"(-999.0,-999.0)",8,NA,0.4,0,2007,9,1,8,"Helgeland - Bodø"
"369","1834",10964,"(-999.0,-999.0)",11.2,NA,0.4,0,2007,10,1,8,"Helgeland - Bodø"
"370","1834",10964,"(-999.0,-999.0)",10.5,NA,0.2,0.8,2007,11,1,8,"Helgeland - Bodø"
"371","1834",10964,"(-999.0,-999.0)",9.87,NA,0.6,0,2007,12,1,8,"Helgeland - Bodø"
"372","1834",10964,"(-999.0,-999.0)",6,NA,0,0,2008,1,1,8,"Helgeland - Bodø"
"373","1834",10964,"(-999.0,-999.0)",5.94,NA,1.25,0.47,2008,2,1,8,"Helgeland - Bodø"
"374","1834",10964,"(-999.0,-999.0)",4,NA,0.6,0.2,2008,3,1,8,"Helgeland - Bodø"
"375","1834",10964,"(-999.0,-999.0)",5,NA,1,0.5,2008,4,1,8,"Helgeland - Bodø"
"376","1834",10964,"(-999.0,-999.0)",4.7,NA,0.6,0.2,2008,5,1,8,"Helgeland - Bodø"
"377","1834",10964,"(-999.0,-999.0)",6,NA,0.6,0.4,2008,6,1,8,"Helgeland - Bodø"
"378","1834",10964,"(-999.0,-999.0)",8.2,NA,2,0.2,2008,7,1,8,"Helgeland - Bodø"
"379","1834",10964,"(-999.0,-999.0)",10.5,NA,0.4,0.6,2008,8,1,8,"Helgeland - Bodø"
"380","1834",10964,"(-999.0,-999.0)",12,NA,0,0,2008,9,1,8,"Helgeland - Bodø"
"381","1834",10964,"(-999.0,-999.0)",8.4,NA,1,0,2008,10,1,8,"Helgeland - Bodø"
"382","1834",10964,"(-999.0,-999.0)",10.94,NA,0.2,0,2008,11,1,8,"Helgeland - Bodø"
"383","1834",10964,"(-999.0,-999.0)",9.06,NA,12.2,4.9,2008,12,1,8,"Helgeland - Bodø"
"384","1834",10964,"(-999.0,-999.0)",6.31,NA,0.6,0.8,2009,1,1,8,"Helgeland - Bodø"
"385","1834",10964,"(-999.0,-999.0)",5.6,NA,0,0,2009,2,1,8,"Helgeland - Bodø"
"386","1834",10964,"(-999.0,-999.0)",4.39,NA,0,0,2009,3,1,8,"Helgeland - Bodø"
"387","1834",10964,"(-999.0,-999.0)",5,NA,0,0,2009,4,1,8,"Helgeland - Bodø"
"388","1834",10964,"(-999.0,-999.0)",5.31,NA,0,0,2009,5,1,8,"Helgeland - Bodø"
"389","1834",10964,"(-999.0,-999.0)",6,NA,0,0,2009,8,1,8,"Helgeland - Bodø"
"390","1834",10964,"(-999.0,-999.0)",12.11,NA,0.2,0,2009,9,1,8,"Helgeland - Bodø"
"391","1834",10964,"(-999.0,-999.0)",12,NA,0,0,2009,10,1,8,"Helgeland - Bodø"
"392","1834",10964,"(-999.0,-999.0)",11,NA,0,0,2009,11,1,8,"Helgeland - Bodø"
"393","1834",10964,"(-999.0,-999.0)",9.5,NA,1,0,2009,12,1,8,"Helgeland - Bodø"
"394","1834",10964,"(-999.0,-999.0)",6,NA,0.14,0.02,2010,1,1,8,"Helgeland - Bodø"
"395","1834",10964,"(-999.0,-999.0)",3.75,NA,0.05,0.03,2010,2,1,8,"Helgeland - Bodø"
"396","1834",10964,"(-999.0,-999.0)",NA,NA,NA,NA,2010,3,1,8,"Helgeland - Bodø"
"397","1834",10964,"(-999.0,-999.0)",2.5,NA,0.1,0.13,2010,4,1,8,"Helgeland - Bodø"
"398","1834",10964,"(-999.0,-999.0)",3.2,NA,0,0,2010,5,1,8,"Helgeland - Bodø"
"399","1834",10964,"(-999.0,-999.0)",5.5,NA,0.06,0,2010,6,1,8,"Helgeland - Bodø"
"400","1834",10964,"(-999.0,-999.0)",7.5,NA,0.04,0,2010,7,1,8,"Helgeland - Bodø"
"401","1834",10964,"(-999.0,-999.0)",11,NA,0.22,0.03,2010,8,1,8,"Helgeland - Bodø"
"402","1834",10964,"(-999.0,-999.0)",11,NA,3.15,0.75,2010,9,1,8,"Helgeland - Bodø"
"403","1834",10964,"(-999.0,-999.0)",11,NA,4.97,0.15,2010,10,1,8,"Helgeland - Bodø"
"404","1834",10964,"(-999.0,-999.0)",11.97,NA,4.6,3.6,2010,11,1,8,"Helgeland - Bodø"
"405","1834",10964,"(-999.0,-999.0)",7.73,NA,2.4,3.6,2010,12,1,8,"Helgeland - Bodø"
"406","1834",10964,"(-999.0,-999.0)",6,NA,0.14,0,2011,1,1,8,"Helgeland - Bodø"
"407","1834",10964,"(-999.0,-999.0)",NA,NA,NA,NA,2011,2,1,8,"Helgeland - Bodø"
"408","1834",10964,"(-999.0,-999.0)",NA,NA,NA,NA,2011,3,1,8,"Helgeland - Bodø"
"409","1834",10964,"(-999.0,-999.0)",2.78,NA,1.04,0.06,2011,4,1,8,"Helgeland - Bodø"
"410","1834",10964,"(-999.0,-999.0)",4.13,NA,0.07,0,2011,5,1,8,"Helgeland - Bodø"
"411","1834",10964,"(-999.0,-999.0)",6.83,NA,0.1,0.05,2011,6,1,8,"Helgeland - Bodø"
"412","1834",10964,"(-999.0,-999.0)",10.26,NA,0.75,0.5,2011,7,1,8,"Helgeland - Bodø"
"413","1834",10964,"(-999.0,-999.0)",10.95,NA,1.08,0.88,2011,8,1,8,"Helgeland - Bodø"
"414","1834",10964,"(-999.0,-999.0)",10.82,NA,3.17,0.7,2011,9,1,8,"Helgeland - Bodø"
"415","1834",10964,"(-999.0,-999.0)",NA,NA,NA,NA,2011,10,1,8,"Helgeland - Bodø"
"416","1820",10966,"(-999.0,-999.0)",5,NA,0,0,2005,2,1,8,"Helgeland - Bodø"
"417","1820",10966,"(-999.0,-999.0)",5.1,NA,0,0,2005,2,1,8,"Helgeland - Bodø"
"418","1820",10966,"(-999.0,-999.0)",4.9,NA,0,0,2005,3,1,8,"Helgeland - Bodø"
"419","1820",10966,"(-999.0,-999.0)",4.9,NA,0,0,2005,3,1,8,"Helgeland - Bodø"
"420","1820",10966,"(-999.0,-999.0)",4.97,NA,0.1,0,2005,4,1,8,"Helgeland - Bodø"
"421","1820",10966,"(-999.0,-999.0)",4.96,NA,0.1,0.1,2005,4,1,8,"Helgeland - Bodø"
"422","1820",10966,"(-999.0,-999.0)",4.97,NA,0.1,0.1,2005,4,1,8,"Helgeland - Bodø"
"423","1820",10966,"(-999.0,-999.0)",6.01,NA,0.15,0.15,2005,5,1,8,"Helgeland - Bodø"
"424","1820",10966,"(-999.0,-999.0)",6.03,NA,0.3,0.1,2005,5,1,8,"Helgeland - Bodø"
"425","1820",10966,"(-999.0,-999.0)",6.02,NA,0.2,0.2,2005,5,1,8,"Helgeland - Bodø"
"426","1820",10966,"(-999.0,-999.0)",7.65,NA,0.05,0,2005,6,1,8,"Helgeland - Bodø"
"427","1820",10966,"(-999.0,-999.0)",7.78,NA,0.15,0.1,2005,6,1,8,"Helgeland - Bodø"
"428","1820",10966,"(-999.0,-999.0)",7.78,NA,0.1,0,2005,6,1,8,"Helgeland - Bodø"
"429","1820",10966,"(-999.0,-999.0)",9.63,NA,0.2,0.05,2005,7,1,8,"Helgeland - Bodø"
"430","1820",10966,"(-999.0,-999.0)",9.64,NA,0.2,0.1,2005,7,1,8,"Helgeland - Bodø"
"431","1820",10966,"(-999.0,-999.0)",9.63,NA,0.2,0.1,2005,7,1,8,"Helgeland - Bodø"
"432","1820",10966,"(-999.0,-999.0)",13.77,NA,0.75,0.15,2005,8,1,8,"Helgeland - Bodø"
"433","1820",10966,"(-999.0,-999.0)",13.71,NA,0.25,0.1,2005,8,1,8,"Helgeland - Bodø"
"434","1820",10966,"(-999.0,-999.0)",12.41,NA,0.2,0,2005,9,1,8,"Helgeland - Bodø"
"435","1820",10966,"(-999.0,-999.0)",12.23,NA,0.35,0.25,2005,9,1,8,"Helgeland - Bodø"
"436","1820",10966,"(-999.0,-999.0)",11.23,NA,0.2,0.1,2005,10,1,8,"Helgeland - Bodø"
"437","1820",10966,"(-999.0,-999.0)",11.3,NA,0.2,0,2005,10,1,8,"Helgeland - Bodø"
"438","1820",10966,"(-999.0,-999.0)",9.87,NA,0,0,2005,11,1,8,"Helgeland - Bodø"
"439","1820",10966,"(-999.0,-999.0)",8.65,NA,0.15,0.1,2005,12,1,8,"Helgeland - Bodø"
"440","1820",10966,"(-999.0,-999.0)",NA,NA,NA,NA,2006,1,1,8,"Helgeland - Bodø"
"441","1928",11356,"(69.33725,17.02415)",5,NA,0,0,2005,2,1,10,"Andfjorden - Senja"
"442","1928",11356,"(69.33725,17.02415)",4,NA,0,0,2005,3,1,10,"Andfjorden - Senja"
"443","1928",11356,"(69.33725,17.02415)",4,NA,0,0,2005,4,1,10,"Andfjorden - Senja"
"444","1928",11356,"(69.33725,17.02415)",4,NA,0,0,2005,5,1,10,"Andfjorden - Senja"
"445","1928",11356,"(69.33725,17.02415)",9,NA,0,0,2007,7,1,10,"Andfjorden - Senja"
"446","1928",11356,"(69.33725,17.02415)",9,NA,0,0,2007,7,1,10,"Andfjorden - Senja"
"447","1928",11356,"(69.33725,17.02415)",11,NA,0,0,2007,8,1,10,"Andfjorden - Senja"
"448","1928",11356,"(69.33725,17.02415)",12,NA,0,0,2007,8,1,10,"Andfjorden - Senja"
"449","1928",11356,"(69.33725,17.02415)",10,NA,1,1,2007,9,1,10,"Andfjorden - Senja"
"450","1928",11356,"(69.33725,17.02415)",12,NA,0,0,2007,9,1,10,"Andfjorden - Senja"
"451","1928",11356,"(69.33725,17.02415)",10,NA,1,1,2007,10,1,10,"Andfjorden - Senja"
"452","1928",11356,"(69.33725,17.02415)",8,NA,0,0,2007,11,1,10,"Andfjorden - Senja"
"453","1928",11356,"(69.33725,17.02415)",8,NA,0,0,2007,11,1,10,"Andfjorden - Senja"
"454","1928",11356,"(69.33725,17.02415)",7,NA,0,0,2007,12,1,10,"Andfjorden - Senja"
"455","1928",11356,"(69.33725,17.02415)",7,NA,0,0,2007,12,1,10,"Andfjorden - Senja"
"456","1928",11356,"(69.33725,17.02415)",5,NA,0,0,2008,1,1,10,"Andfjorden - Senja"
"457","1928",11356,"(69.33725,17.02415)",5,NA,0,0,2008,1,1,10,"Andfjorden - Senja"
"458","1928",11356,"(69.33725,17.02415)",5,NA,0,0,2008,2,1,10,"Andfjorden - Senja"
"459","1928",11356,"(69.33725,17.02415)",5,NA,0,0,2008,2,1,10,"Andfjorden - Senja"
"460","1928",11356,"(69.33725,17.02415)",4,NA,0,0,2008,3,1,10,"Andfjorden - Senja"
"461","1928",11356,"(69.33725,17.02415)",4,NA,0,0,2008,3,1,10,"Andfjorden - Senja"
"462","1928",11356,"(69.33725,17.02415)",6,NA,0,0,2008,6,1,10,"Andfjorden - Senja"
"463","1928",11356,"(69.33725,17.02415)",6,NA,0,0,2008,6,1,10,"Andfjorden - Senja"
"464","1928",11356,"(69.33725,17.02415)",8,NA,0,0,2008,7,1,10,"Andfjorden - Senja"
"465","1928",11356,"(69.33725,17.02415)",8,NA,0,0,2008,7,1,10,"Andfjorden - Senja"
"466","1928",11356,"(69.33725,17.02415)",10,NA,0,0,2008,8,1,10,"Andfjorden - Senja"
"467","1928",11356,"(69.33725,17.02415)",10,NA,0,0,2008,8,1,10,"Andfjorden - Senja"
"468","1928",11356,"(69.33725,17.02415)",11,NA,0,0,2008,9,1,10,"Andfjorden - Senja"
"469","1928",11356,"(69.33725,17.02415)",11,NA,0,0,2008,9,1,10,"Andfjorden - Senja"
"470","1928",11356,"(69.33725,17.02415)",10,NA,0,0,2008,10,1,10,"Andfjorden - Senja"
"471","1928",11356,"(69.33725,17.02415)",10,NA,0,0,2008,10,1,10,"Andfjorden - Senja"
"472","1928",11356,"(69.33725,17.02415)",9,NA,4,2,2008,11,1,10,"Andfjorden - Senja"
"473","1928",11356,"(69.33725,17.02415)",9,NA,4,2,2008,11,1,10,"Andfjorden - Senja"
"474","1928",11356,"(69.33725,17.02415)",7,NA,3,2,2008,12,1,10,"Andfjorden - Senja"
"475","1928",11356,"(69.33725,17.02415)",7,NA,3,2,2008,12,1,10,"Andfjorden - Senja"
"476","1928",11356,"(69.33725,17.02415)",6,NA,0,0,2009,1,1,10,"Andfjorden - Senja"
"477","1928",11356,"(69.33725,17.02415)",6,NA,0,0,2009,1,1,10,"Andfjorden - Senja"
"478","1928",11356,"(69.33725,17.02415)",5,NA,0,0,2009,2,1,10,"Andfjorden - Senja"
"479","1928",11356,"(69.33725,17.02415)",5,NA,0,0,2009,2,1,10,"Andfjorden - Senja"
"480","1928",11356,"(69.33725,17.02415)",4,NA,0,0,2009,3,1,10,"Andfjorden - Senja"
"481","1928",11356,"(69.33725,17.02415)",4,NA,0,0,2009,3,1,10,"Andfjorden - Senja"
"482","1928",11356,"(69.33725,17.02415)",3.5,NA,0,0,2009,4,1,10,"Andfjorden - Senja"
"483","1928",11356,"(69.33725,17.02415)",3,NA,0,0,2009,4,1,10,"Andfjorden - Senja"
"484","1928",11356,"(69.33725,17.02415)",4,NA,0,0,2009,5,1,10,"Andfjorden - Senja"
"485","1928",11356,"(69.33725,17.02415)",9,NA,0,0,2011,7,1,10,"Andfjorden - Senja"
